Date,price_ratio,price_spread,zscore,spread_ma5,spread_ma20,spread_std,bollinger_high,bollinger_low,volume_ratio
2024-12-24,2.7575406032482603,166.65000000000003,0.08185538438750406,167.066,166.253,4.850016928888232,175.95303385777646,156.5529661422235,1.3785799124208213
2024-12-25,2.779421153436901,167.22999999999996,0.14007468988189956,166.29399999999998,166.5745,4.679646269805268,175.93379253961052,157.21520746038948,1.3687088534569833
2024-12-26,2.718039090035245,160.86,-1.3299394547416812,164.622,166.73049999999998,4.414110716897419,175.5587214337948,157.90227856620515,3.3198432068142916
2024-12-27,2.7124335812964935,161.14000000000001,-1.193361021735163,164.07600000000002,166.57800000000003,4.556877508947872,175.6917550178958,157.46424498210428,3.0949379153934786
2024-12-30,2.7737802925162804,166.14999999999998,-0.13545007175313206,164.406,166.75449999999998,4.462899075474454,175.6802981509489,157.82870184905107,2.728416940905296
2024-12-31,2.7905274488697525,166.34,-0.143512289357267,164.344,166.962,4.33412359865256,175.6302471973051,158.29375280269488,3.2123164132541575
2025-01-02,2.8304132973944296,162.98000000000002,-0.9935543111909468,163.494,167.10049999999998,4.147231765378615,175.39496353075722,158.80603646924274,1.3836975068644912
2025-01-03,2.8213000449842554,161.95,-1.372575524042031,163.71200000000002,167.2575,3.866818187439483,174.99113637487895,159.52386362512104,1.8642177829027906
2025-01-06,2.805723905723906,160.89000000000001,-1.463834955546992,163.662,166.9175,4.1176090085563475,175.15271801711268,158.6822819828873,2.096995645662098
2025-01-07,2.6959564541213066,152.67000000000002,-2.599527585549222,160.96600000000004,166.095,5.1643998989007,176.4237997978014,155.7662002021986,4.189590689661838
2025-01-08,2.698868778280543,150.18,-2.4252477861271244,157.734,165.0565,6.134012402813594,177.3245248056272,152.7884751943728,2.492235199185088
2025-01-09,2.719226856561546,152.1,-1.8061511022598489,155.55800000000002,164.25799999999998,6.731441231460616,177.72088246292122,150.79511753707874,2.5807233322271395
2025-01-10,2.7388666285060106,151.89000000000001,-1.6378230810042675,153.546,163.167,6.885359066429351,176.9377181328587,149.3962818671413,1.828648755998552
2025-01-13,2.749599267231509,152.81,-1.343629007976126,151.93,162.3365,7.090126771190749,176.5167535423815,148.1562464576185,2.691730889357995
2025-01-14,2.747741793346552,158.66,-0.450584825904182,153.128,161.764,6.888824970462026,175.54164994092406,147.98635005907596,1.609563558298676
2025-01-15,2.7051196808510642,153.87,-1.0664537283767805,153.866,160.7525,6.453632086293753,173.6597641725875,147.8452358274125,2.416372561562879
2025-01-16,2.713950892857143,153.57,-1.023961113006977,154.16,159.87650000000002,6.158925295004887,172.1943505900098,147.55864940999024,2.2306674750285143
2025-01-17,2.6930017605633805,153.86,-0.8919898234351848,154.554,159.1085,5.8840357390931075,170.8765714781862,147.34042852181378,1.2893362122856524
2025-01-20,2.767782650550861,165.26999999999998,1.0235058685754377,157.046,159.1785,5.951602415800894,171.0817048316018,147.27529516839823,2.5246139457975905
2025-01-21,2.7376369243858343,163.39000000000001,0.7226869697193908,157.99200000000002,159.123,5.904354414549415,170.93170882909882,147.31429117090116,1.8175193940186876
2025-01-22,2.706161137440758,158.4,-0.05512400941234683,158.898,158.7105,5.632754280940308,169.9760085618806,147.4449914381194,3.0892705133043505
2025-01-23,2.753871499176277,159.69,0.25723460405266196,160.122,158.33350000000002,5.273396264066694,168.8802925281334,147.78670747186663,1.7212240314251126
2025-01-24,2.781679389312977,163.38,0.9169381035169721,162.026,158.4595,5.3662291719878645,169.19195834397573,147.72704165602426,3.292997182388868
2025-01-27,2.7884231536926145,161.28,0.5239292580148492,161.228,158.4665,5.36999977947455,169.2064995589491,147.7265004410509,2.697230633316029
2025-02-05,2.653109533032064,153.64000000000001,-0.8153985529045672,159.278,157.841,5.152081745835121,168.14516349167025,147.53683650832977,1.6544846612568576
2025-02-06,2.418286607404513,145.19,-2.1170756324237776,156.636,156.7835,5.4761860287093045,167.73587205741862,145.8311279425814,0.6526546758612258
2025-02-07,2.3758825715347456,148.10000000000002,-1.4179112463373613,154.318,156.0395,5.599433688468642,167.23836737693728,144.84063262306273,0.7071046553391016
2025-02-10,2.3262509197939663,144.19,-1.8250162573348572,150.48000000000002,155.1515,6.006247865434092,167.16399573086818,143.13900426913182,0.8406958281813323
2025-02-11,2.2667525773195876,137.62,-2.336061467621545,145.74800000000002,153.988,7.0066649473333555,168.0013298946667,139.9746701053333,0.8842790087140849
2025-02-12,2.1968510862872725,136.07,-2.116668094785947,142.23399999999998,153.158,8.073065419228167,169.30413083845633,137.01186916154364,0.9801866428942887
2025-02-13,2.2754357879758094,143.41,-1.1279727245243583,141.87800000000001,152.8195,8.341957030891674,169.50341406178336,136.13558593821665,1.8782526020722665
2025-02-14,2.250937286980232,146.81,-0.6799502242705355,141.62,152.555,8.449147886028507,169.45329577205703,135.65670422794298,1.5916599971204348
2025-02-17,2.29763148728666,149.02,-0.3996897626708981,142.58599999999998,152.4115,8.485331166193811,169.38216233238762,135.44083766761236,1.0423032993511527
2025-02-18,2.258814512008176,147.81,-0.5091612113825835,144.624,152.1615,8.546409079717332,169.25431815943466,135.06868184056532,0.9470247858356254
2025-02-19,2.267811812489423,149.82999999999998,-0.22446085917366104,147.376,151.72,8.42017627018775,168.5603525403755,134.8796474596245,1.2627070492393513
2025-02-20,2.2128762541806024,145.06000000000003,-0.7290050841949767,147.70600000000002,151.2795,8.531490568228383,168.34248113645677,134.21651886354326,1.248207879587043
2025-02-21,2.137169542504353,143.67,-0.8198741904750684,147.078,150.7845,8.677550876284556,168.13960175256912,133.4293982474309,1.2934782608641597
2025-02-24,2.1431103948428687,141.85999999999999,-0.9388696887270397,145.64600000000002,150.18449999999999,8.866512680036267,167.91752536007252,132.45147463992745,1.3918167366171106
2025-02-25,2.1486486486486487,141.1,-0.9451243567349944,144.304,148.976,8.333294919208578,165.64258983841717,132.30941016158283,1.4406559778437356
2025-02-26,2.14391655121832,140.37,-0.9544177325867137,142.412,147.825,7.811045148747443,163.44709029749487,132.2029097025051,1.5284236513543847
2025-02-27,2.1354974160206717,140.61999999999998,-0.8363773120233288,141.52399999999997,146.93599999999998,7.551615651458313,162.03923130291662,131.83276869708334,1.3764114315485294
2025-02-28,2.16934942991281,139.48,-0.908658651294819,140.68599999999998,145.9255,7.093422806039772,160.11234561207954,131.73865438792046,0.9304274061405976
2025-03-03,2.2567578947368423,149.24,0.6863189438130824,142.16199999999998,145.2185,5.859520615382067,156.93754123076414,133.49945876923587,2.5471402832589383
2025-03-04,2.2659743002992427,143.83999999999997,-0.11309825136376844,142.70999999999998,144.3465,4.478406994736936,153.30331398947385,135.38968601052613,1.018644691838701
2025-03-05,2.189696554088805,138.79,-1.1831529363203268,142.39399999999998,143.60399999999998,4.0687892936071375,151.74157858721426,135.4664214127857,1.5006651374389643
2025-03-06,2.1870351588911427,140.45,-0.7098375110103323,142.35999999999999,143.36700000000002,4.109391170168197,151.5857823403364,135.14821765966363,2.1838640151291537
2025-03-07,2.172454885938032,137.74,-1.235771010172621,142.012,142.849,4.134261087162354,151.1175221743247,134.58047782567527,2.544654274724326
2025-03-10,2.169432918395574,135.28,-1.600733858013198,139.22,142.4035,4.450146390257258,151.30379278051453,133.5032072194855,2.8913054437733416
2025-03-11,2.162120031176929,134.19,-1.7099362490527272,137.29,142.23200000000003,4.703099314056385,151.6381986281128,132.82580137188725,1.7966970745329067
2025-03-12,2.152143845089903,133.28,-1.7870427121101535,136.18800000000002,142.0925,4.931331489885954,151.9551629797719,132.2298370202281,1.5376840577129536
