Date,NINGDE_Close,BYD_Close,spread,spread_rm,spread_rstd,zscore,dataset
2021-04-01,169.64,53.53,116.10999999999999,106.87100000000001,6.832853222328733,-0.2281739452128051,train
2021-04-02,170.98,55.8,115.17999999999999,107.55699999999999,6.948753845114485,-0.24543297830251384,train
2021-04-06,167.31,55.87,111.44,108.1455,6.740938147265293,-0.3148402726632784,train
2021-04-07,164.09,54.17,109.92,108.696,6.387315060665456,-0.34304858480989925,train
2021-04-08,164.01,54.0,110.00999999999999,108.957,6.325659607794069,-0.34137835580121795,train
2021-04-09,159.65,52.75,106.9,108.6925,6.293878291432209,-0.3990940471012118,train
2021-04-12,161.32,51.66,109.66,108.26199999999999,5.8855135267602146,-0.34787369083497927,train
2021-04-13,166.73,51.85,114.88,108.77849999999998,5.9948647102941415,-0.2510004083314521,train
2021-04-14,178.53,54.16,124.37,109.50900000000001,6.936890627575191,-0.07488403841603572,train
2021-04-15,173.53,52.34,121.19,109.80999999999999,7.315719916367081,-0.13389879672278227,train
2021-04-16,171.78,52.28,119.5,109.976,7.503134362594808,-0.16526198588580157,train
2021-04-19,188.53,55.86,132.67000000000002,111.2135,9.031540799360833,0.07914819238459196,train
2021-04-20,185.76,54.26,131.5,112.67849999999999,9.833295359724113,0.057435215271732135,train
2021-04-21,183.92,53.37,130.54999999999998,114.1235,10.242281959448036,0.039805020180093735,train
2021-04-22,187.62,53.41,134.21,116.0675,10.177042210676298,0.10772766653314197,train
2021-04-23,192.7,53.59,139.10999999999999,118.15449999999998,10.417900826537517,0.19866235700580115,train
2021-04-26,180.2,53.01,127.19,119.19499999999998,10.2172946774725,-0.02255019614401543,train
2021-04-27,179.98,52.16,127.82,120.27550000000001,9.909856589858952,-0.010858593083244994,train
2021-04-28,190.22,52.34,137.88,121.66900000000001,10.340520652675712,0.17583589388715412,train
2021-04-29,197.42,51.49,145.92999999999998,123.301,11.4632616374404,0.325228599663666,train
2021-04-30,201.96,50.03,151.93,125.09199999999998,12.978679926385828,0.4365772002424334,train
2021-05-06,199.65,47.18,152.47,126.9565,14.10907967269721,0.44659857429452227,train
2021-05-07,190.36,45.16,145.20000000000002,128.6445,14.174352477552047,0.3116811865932501,train
2021-05-10,190.87,46.18,144.69,130.38299999999998,13.886260949509976,0.3022165555440545,train
2021-05-11,189.98,46.03,143.95,132.08,13.32813565357101,0.2884835614726731,train
2021-05-12,187.15,48.42,138.73000000000002,133.6715,11.9970993314389,0.19161027896914654,train
2021-05-13,181.37,46.84,134.53,134.91500000000002,10.58284734344814,0.11366625856400941,train
2021-05-14,185.76,48.35,137.41,136.04149999999998,9.479563211678107,0.16711358684181743,train
2021-05-17,193.63,50.44,143.19,136.98250000000002,9.18966173995143,0.27437940539936284,train
2021-05-18,191.37,50.08,141.29000000000002,137.9875,8.440188246216383,0.23911901521608708,train
2021-05-19,194.67,54.77,139.89999999999998,139.0075,7.2350054559315,0.2133232560820053,train
2021-05-20,196.17,54.82,141.35,139.4415,7.093796604297873,0.24023250122187428,train
2021-05-21,194.96,54.91,140.05,139.869,6.843224770760347,0.21610697109647511,train
2021-05-24,201.85,55.0,146.85,140.684,6.642648805851832,0.3423020517524106,train
2021-05-25,206.05,56.02,150.03,141.475,6.771815818056052,0.4013168100591571,train
2021-05-26,200.43,55.9,144.53,141.746,6.78063527531396,0.2992472595286208,train
2021-05-27,199.65,56.33,143.32,142.5525,5.854169791469861,0.2767919584119027,train
2021-05-28,213.87,57.74,156.13,143.96800000000002,5.517359780489046,0.51452122064757,train
2021-05-31,227.48,56.74,170.73999999999998,145.611,7.960663751749005,0.7856550630568669,train
2021-06-01,222.61,60.33,162.28000000000003,146.4285,8.791320046380077,0.6286535362408067,train
2021-06-02,222.15,59.34,162.81,146.97250000000003,9.46079771589278,0.6384893292919305,train
2021-06-03,216.75,58.48,158.27,147.2625,9.72342850244165,0.5542355548539971,train
2021-06-04,226.43,60.31,166.12,148.3085,10.57759612278855,0.699916640611217,train
2021-06-07,212.7,60.63,152.07,148.6775,10.573445823331985,0.4391753342559377,train
2021-06-08,213.86,64.78,149.08,148.93400000000003,10.514787281677958,0.3836866149675192,train
2021-06-09,213.74,64.51,149.23000000000002,149.459,10.236950049491234,0.3864703299819885,train
2021-06-10,227.77,68.55,159.22000000000003,150.6935,9.822182346740487,0.5718657499456354,train
2021-06-11,237.41,72.85,164.56,152.05100000000002,9.76568207120107,0.6709660044607375,train
2021-06-15,233.53,74.62,158.91,152.83700000000002,9.64685664648766,0.566112738915732,train
2021-06-16,219.75,67.51,152.24,153.3845,9.25999629134795,0.4423302112723364,train
2021-06-17,227.71,74.54,153.17000000000002,154.048,8.701520496290092,0.45958924436204535,train
2021-06-18,236.31,78.84,157.47,154.854,8.195283881277378,0.539389074776828,train
2021-06-21,237.87,78.04,159.82999999999998,155.84300000000002,7.476738030647801,0.583186191004476,train
2021-06-22,236.44,76.47,159.97,156.499,7.217238063355367,0.5857843250179808,train
2021-06-23,246.56,78.28,168.28,157.4115,7.504289492647596,0.7400021368195729,train
2021-06-24,245.92,78.81,167.10999999999999,158.5405,7.154710980222294,0.7182891597067131,train
2021-06-25,250.88,78.84,172.04,159.97650000000002,6.813063516045549,0.8097805931822667,train
2021-06-28,260.7,81.72,178.98,161.119,7.954377080377101,0.938573807851707,train
2021-06-29,268.82,81.61,187.20999999999998,161.9425,9.670312069747386,1.0913069716455819,train
2021-06-30,283.42,80.84,202.58,163.9575,13.272194470117494,1.3765449701281902,train
2021-07-01,280.48,76.04,204.44,166.039,16.05538929030197,1.4110630363076078,train
2021-07-02,274.97,76.86,198.11,168.031,17.45153496491251,1.293590262697009,train
2021-07-05,274.93,80.36,194.57,169.45350000000002,18.4201860882647,1.227894588355536,train
2021-07-06,272.68,80.68,192.0,171.45,18.599943689784165,1.1802002711076311,train
2021-07-07,287.83,82.21,205.62,174.277,19.30439494546538,1.432961594421432,train
2021-07-08,297.09,81.16,215.92999999999998,177.612,20.475542946338454,1.624295606415946,train
2021-07-09,289.71,80.12,209.58999999999997,180.1305,21.179905192123726,1.5066372518043822,train
2021-07-12,300.77,86.0,214.76999999999998,182.641,22.18888007420268,1.602768210304051,train
2021-07-13,299.23,85.54,213.69,185.38,22.48440301514247,1.5827254621998732,train
2021-07-14,292.76,78.94,213.82,188.459,21.916574333738712,1.5851380152124133,train
2021-07-15,302.0,75.98,226.01999999999998,192.1015,21.796363114060515,1.8115468363892389,train
2021-07-16,281.45,71.48,209.96999999999997,194.7265,20.530692626816545,1.5136893298410374,train
2021-07-19,277.28,71.83,205.45,197.0075,18.920673704205917,1.4298067174050333,train
2021-07-20,279.8,73.01,206.79000000000002,199.3485,16.883753098295017,1.454674571534292,train
2021-07-21,295.21,77.59,217.61999999999998,201.8155,15.665979726447025,1.6556587955789652,train
2021-07-22,295.93,80.16,215.77,204.24849999999998,13.63992216176186,1.6213263104005127,train
2021-07-23,290.34,83.4,206.93999999999997,205.99349999999998,11.341257367866453,1.45745828654876,train
2021-07-26,286.32,80.03,206.29,207.359,9.394637832294245,1.4453955214860608,train
2021-07-27,261.45,76.75,184.7,207.2335,9.690087868265755,1.0447261404034647,train
2021-07-28,278.14,76.01,202.13,207.21099999999996,9.70197695534676,1.3681938250847825,train
2021-07-29,295.78,82.91,212.86999999999998,207.6325,9.758212128630053,1.5675078201207748,train
2021-07-30,292.22,85.41,206.81000000000003,208.06750000000002,9.501926051290058,1.4550457335362212,train
2021-08-02,293.11,94.24,198.87,208.28249999999997,9.225058479345401,1.3076944187703192,train
2021-08-03,281.45,90.54,190.90999999999997,208.22799999999998,9.328950186324372,1.1599719420024879,train
2021-08-04,302.56,99.87,202.69,208.0815,9.394834681046003,1.3785863611388007,train
2021-08-05,295.89,97.0,198.89,207.2295,9.418241245469837,1.308065580772248,train
2021-08-06,288.6,98.39,190.21000000000004,206.2605,10.132475914497373,1.1469812719349664,train
2021-08-09,273.11,95.08,178.03000000000003,204.4235,11.71533510314248,0.9209436127600696,train
2021-08-10,270.06,94.56,175.5,202.51399999999998,13.149963938312641,0.8739916195160223,train
2021-08-11,273.81,95.56,178.25,200.7355,13.923029568610314,0.9250263947812905,train
2021-08-12,265.33,100.22,165.10999999999999,197.69,14.739015892306417,0.6811729595137909,train
2021-08-13,265.36,97.23,168.13,195.598,15.833008691038598,0.7372184218051037,train
2021-08-16,251.45,92.36,159.08999999999997,193.28,17.608772933129227,0.5694531969330946,train
2021-08-17,253.11,90.66,162.45000000000002,191.06300000000002,18.582640201060876,0.6318084132572048,train
2021-08-18,261.45,91.78,169.67,188.6655,18.061884693580286,0.7657978959536537,train
2021-08-19,265.89,95.13,170.76,186.415,17.29475110516059,0.7860262250587964,train
2021-08-20,260.95,92.26,168.69,184.5025,17.018266927349174,0.7476109578591219,train
2021-08-23,276.39,93.83,182.56,183.316,16.228190676460503,1.0050118061970381,train
2021-08-24,277.0,96.64,180.36,183.099,16.237724075678692,0.9641839859848238,train
2021-08-25,281.02,95.96,185.06,182.2455,15.621690883275491,1.051407056438191,train
2021-08-26,275.89,91.39,184.5,180.827,13.886167331480499,1.0410145203841725,train
2021-08-27,268.39,93.28,175.10999999999999,179.24200000000002,12.504758083898466,0.8667539604784023,train
2021-08-30,267.13,91.22,175.91,178.094,11.631391915618657,0.8816004405555714,train
2021-08-31,261.37,89.56,171.81,177.139,11.303223992806716,0.8055122301600808,train
2021-09-01,257.95,85.99,171.95999999999998,175.60250000000002,9.60878538520505,0.8082959451745495,train
2021-09-02,260.61,86.23,174.38,174.377,7.89202202093547,0.8532065474079858,train
2021-09-03,256.72,81.93,174.79000000000002,173.606,6.96228214248475,0.8608153684475354,train
2021-09-06,273.17,89.76,183.41000000000003,173.875,7.240578270013631,1.0207861912790304,train
2021-09-07,272.01,89.21,182.8,174.24,7.505941506214918,1.009465750220189,train
2021-09-08,265.89,87.09,178.79999999999998,174.26749999999998,7.522395947399784,0.9352333498343438,train
2021-09-09,268.22,87.8,180.42000000000002,175.033,7.317664352710519,0.9652974719906114,train
2021-09-10,265.39,85.76,179.63,175.608,7.197530716921979,0.9506365729144068,train
2021-09-13,265.78,84.35,181.42999999999998,176.725,6.157503338886928,0.9840411530880365,train
2021-09-14,280.83,86.97,193.85999999999999,178.2955,6.328237864814077,1.2147183372870487,train
2021-09-15,278.31,84.28,194.03,179.5135,6.89923739111285,1.2178732143034474,train
2021-09-16,263.11,80.89,182.22000000000003,180.0865,6.603527187478801,0.9987020521642417,train
2021-09-17,265.89,82.27,183.62,180.833,6.069704839783186,1.0246833922992868,train
2021-09-22,260.51,79.63,180.88,180.749,6.056156415276769,0.9738341980349832,train
2021-09-23,260.33,80.53,179.79999999999998,180.721,6.059343285589104,0.953791449930805,train
2021-09-24,264.21,81.15,183.05999999999997,180.621,6.000180611315231,1.0142908562452682,train
2021-09-27,271.72,81.39,190.33000000000004,180.9125,6.331042048591594,1.1492082439465419,train
2021-09-28,264.46,79.51,184.95,181.40449999999998,6.238044966171869,1.04936566542758,train
2021-09-29,265.62,75.89,189.73000000000002,182.0955,6.361585763080996,1.1380733838886647,train
2021-09-30,278.52,80.4,198.11999999999998,183.411,6.826064520797276,1.293775843697973,train
2021-10-08,283.11,81.56,201.55,184.8905,7.396398465681786,1.3574301270288354,train
2021-10-11,275.89,82.48,193.40999999999997,185.84199999999998,7.194412012840813,1.2063671922436408,train
2021-10-12,267.0,82.9,184.1,186.3075,6.727734329661672,1.033591280345588,train
2021-10-13,276.59,87.63,188.95999999999998,186.58499999999998,6.716381779686751,1.123783646814389,train
2021-10-14,282.17,88.21,193.96000000000004,187.14299999999997,6.847677362663908,1.2165741472966958,train
2021-10-15,302.56,91.67,210.89,188.7475,8.378383762615908,1.530762781929782,train
2021-10-18,317.01,92.53,224.48,190.9505,11.34193220102347,1.782967362240689,train
2021-10-19,314.56,92.16,222.4,193.089,13.005267718160747,1.74436651404005,train
2021-10-20,313.95,94.09,219.85999999999999,195.0105,13.993445260661833,1.6972289397950384,train
2021-10-21,317.56,92.9,224.66,196.5505,15.47638420813711,1.786307820258052,train
2021-10-22,320.56,97.23,223.32999999999998,198.0155,16.573147423657844,1.7616255471297584,train
2021-10-25,325.76,103.01,222.75,200.042,17.012191789233533,1.7508618490738113,train
2021-10-26,318.66,103.56,215.10000000000002,201.616,16.86851704710291,1.608892383335884,train
2021-10-27,328.13,104.47,223.66,203.755,16.812965391718915,1.7677497201615908,train
2021-10-28,323.78,99.89,223.89,205.9595,16.391942974329304,1.7720180831837768,train
2021-10-29,341.57,101.0,240.57,208.83499999999998,17.188352390346083,2.0815671927927486,train
2021-11-01,347.56,97.89,249.67000000000002,211.802,18.865660979952573,2.2504459036705455,train
2021-11-02,352.0,101.85,250.15,215.06199999999998,19.600399190348927,2.2593537917168467,train
2021-11-03,342.0,98.23,243.76999999999998,217.76399999999998,19.649240349585206,2.1409531131014243,train
2021-11-04,345.81,105.56,240.25,219.8705,19.690696300269604,2.075628600761881,train
2021-11-05,338.72,101.89,236.83000000000004,221.63449999999997,19.542796350842515,2.012159898431985,train
2021-11-08,353.56,102.23,251.32999999999998,224.5305,19.431337813195025,2.2812523498306705,train
2021-11-09,354.93,104.12,250.81,227.86600000000004,17.781475399088713,2.271602137780511,train
2021-11-10,346.45,100.65,245.79999999999998,230.708,15.650540128563135,2.17862605629724,train
2021-11-11,350.81,101.22,249.59,233.4895,13.582551297043475,2.2489612556628282,train
2021-11-12,342.56,99.49,243.07,235.0985,12.637661457138273,2.1279624430339017,train
2021-11-15,330.89,95.54,235.34999999999997,235.642,12.388241708634604,1.9846939102892212,train
2021-11-16,328.1,95.06,233.04000000000002,236.17399999999998,12.01240911023072,1.9418246990663968,train
2021-11-17,334.16,96.18,237.98000000000002,237.08,11.384106649645428,2.0335017135429148,train
2021-11-18,334.22,95.69,238.53000000000003,237.7735,11.003796127269045,2.0437086685959684,train
2021-11-19,341.45,96.17,245.27999999999997,238.871,10.573626027451311,2.1689758442470803,train
2021-11-22,364.78,100.89,263.89,240.92800000000003,11.25229454962647,2.5143420870422224,train
2021-11-23,359.78,100.05,259.72999999999996,243.15949999999998,10.240544534759639,2.4371403906409435,train
2021-11-24,352.45,98.29,254.15999999999997,244.68449999999999,9.422186289479662,2.3337717731036554,train
2021-11-25,349.78,96.56,253.21999999999997,246.15099999999998,8.221298975349296,2.3163271590129817,train
2021-11-26,352.0,96.45,255.55,246.9,8.367163261978677,2.3595675322377367,train
2021-11-29,364.11,98.71,265.40000000000003,247.68649999999997,9.325642224249806,2.5423648181878797,train
2021-11-30,364.22,98.79,265.43,248.4505,10.12935674946187,2.5429215611907727,train
2021-12-01,359.78,99.0,260.78,249.301,10.425464725220456,2.456626395742228,train
2021-12-02,368.67,100.16,268.51,250.714,11.031652259698962,2.600080509487873,train
2021-12-03,368.11,99.53,268.58000000000004,252.30149999999998,11.211542583660695,2.6013795764946264,train
2021-12-06,351.6,97.81,253.79000000000002,252.4245,11.213817357921258,2.3269052760679654,train
2021-12-07,335.89,95.49,240.39999999999998,251.904,11.529842012884622,2.07841231577635,train
2021-12-08,341.45,97.49,243.95999999999998,251.81200000000004,11.588303813031997,2.144479152119752,train
2021-12-09,338.56,97.06,241.5,251.40750000000003,11.809038855223765,2.0988262258824575,train
2021-12-10,341.97,97.7,244.27000000000004,251.46749999999997,11.76742286099415,2.150232163149656,train
2021-12-13,352.2,96.69,255.51,252.4755,11.162010984159629,2.358825208233878,train
2021-12-14,348.12,95.03,253.09,253.478,10.18191926897743,2.3139146060004423,train
2021-12-15,347.0,95.01,251.99,254.17849999999999,9.519979696460831,2.2935006958943354,train
2021-12-16,350.37,92.63,257.74,255.13899999999998,8.799903647796384,2.4002097714489867,train
2021-12-17,348.22,90.22,258.0,255.775,8.504560077113743,2.4050348774740664,train
2021-12-20,325.45,87.39,238.06,254.4835,9.144546419068588,2.0349863615506316,train
2021-12-21,322.04,89.3,232.74,253.13400000000001,10.253787182252285,1.9362572690374582,train
2021-12-22,325.47,90.3,235.17000000000002,252.1845,11.00546394201177,1.981353452271859,train
2021-12-23,332.04,90.56,241.48000000000002,251.59750000000003,11.25752888421439,2.098455063880529,train
2021-12-24,306.89,87.23,219.65999999999997,249.80300000000003,13.274201770033219,1.6935173197757458,train
2021-12-27,307.89,86.24,221.64999999999998,247.61550000000003,14.144937898692554,1.7304479389677037,train
2021-12-28,311.45,87.51,223.94,245.541,14.434257459981337,1.7729459881886,train
2021-12-29,306.2,86.89,219.31,243.46750000000003,15.093494895413363,1.687021984741985,train
2021-12-30,314.22,86.27,227.95000000000005,241.4395,14.253103992500272,1.84736396957541,train
2021-12-31,313.11,86.6,226.51000000000002,239.336,13.094107714620339,1.8206403054365055,train
2022-01-04,302.49,87.56,214.93,237.39300000000003,13.705333614095604,1.6057375063194852,train
2022-01-05,290.61,81.65,208.96,235.821,15.07674573988823,1.4949456487436124,train
2022-01-06,287.26,80.57,206.69,233.95749999999998,16.27360823542139,1.4528187615246453,train
2022-01-07,286.39,79.39,207.0,232.2325,17.232284839493826,1.4585717725545484,train
2022-01-10,285.56,79.33,206.23000000000002,230.33050000000003,17.919348106974272,1.4442820354802737,train
2022-01-11,284.61,76.92,207.69,227.9395,17.56971840980883,1.4713768616211065,train
2022-01-12,300.36,82.56,217.8,226.175,16.659433395305104,1.658999253596329,train
2022-01-13,300.33,82.33,218.0,224.4755,15.586512548387088,1.6627108736156209,train
2022-01-14,307.22,81.61,225.61,222.869,13.492671266087841,1.8039380153496904,train
2022-01-17,323.58,86.06,237.51999999999998,221.84500000000003,11.282227523619284,2.024964987498542,train
2022-01-18,312.45,85.92,226.52999999999997,221.2685,10.689051100122422,1.821011467438434,train
2022-01-19,303.11,81.55,221.56,220.70950000000002,10.344336093268723,1.7287777099590225,train
2022-01-20,302.63,80.92,221.70999999999998,220.0365,9.776278634907259,1.7315614249734914,train
2022-01-21,302.83,80.69,222.14,219.0695,8.403746329369822,1.7395414080149698,train
2022-01-24,309.22,81.03,228.19000000000003,219.496,8.648190805625305,1.8518179135985604,train
2022-01-25,300.67,77.33,223.34000000000003,219.58049999999997,8.678547947304315,1.761811128130724,train
2022-01-26,312.83,80.39,232.44,220.00550000000004,9.101115301808775,1.9306898390085196,train
2022-01-27,305.88,77.65,228.23,220.45149999999998,9.282003115819396,1.8525602376024182,train
2022-01-28,315.67,72.83,242.84000000000003,221.196,10.440023895918253,2.1236940800117163,train
2022-02-07,308.36,78.69,229.67000000000002,221.35399999999998,10.548032193630737,1.8792839017413228,train
2022-02-08,286.92,76.22,210.70000000000002,221.14249999999998,10.72455121131818,1.5272367429114548,train
2022-02-09,290.45,78.95,211.5,221.26949999999997,10.586848581835511,1.5420832229886234,train
2022-02-10,274.28,77.27,197.01,220.7855,11.472673012537548,1.2731763525909015,train
2022-02-11,258.66,73.96,184.70000000000005,219.6705,13.742138604344975,1.0447261404034658,train
2022-02-14,268.67,74.55,194.12,219.065,14.60520725451523,1.2195434433121288,train
2022-02-15,279.22,76.66,202.56000000000003,218.8085,14.858345262758712,1.3761738081262613,train
2022-02-16,281.33,77.43,203.89999999999998,218.11350000000002,15.228477228015494,1.4010416622555184,train
2022-02-17,283.67,79.03,204.64000000000001,217.44549999999998,15.52387243977133,1.4147746563269004,train
2022-02-18,279.5,78.21,201.29000000000002,216.2295,15.800715665003658,1.3526050210037557,train
2022-02-21,269.78,77.86,191.91999999999996,213.9495,15.856740381499993,1.1787156230999136,train
2022-02-22,266.45,76.38,190.07,212.1265,16.420114518158844,1.144383137921461,train
2022-02-23,274.78,81.23,193.54999999999995,210.72600000000003,16.764075751124818,1.2089653262571451,train
2022-02-24,268.5,78.85,189.65,209.123,17.185991572084728,1.1365887358809477,train
2022-02-25,280.22,79.84,200.38000000000002,208.035,17.00639307034669,1.335717149915976,train
2022-02-28,282.76,80.43,202.32999999999998,206.74200000000002,16.3643011975516,1.3719054451040744,train
2022-03-01,284.32,81.15,203.17,205.7335,15.902566583647651,1.387494249185102,train
2022-03-02,271.91,80.09,191.82000000000002,203.70250000000001,14.872776215905354,1.1768598130902685,train
2022-03-03,271.44,78.96,192.48000000000002,201.91500000000002,13.885306698277947,1.189108159153933,train
2022-03-04,259.66,75.16,184.50000000000003,198.998,10.566784901656437,1.0410145203841732,train
2022-03-07,239.16,71.76,167.39999999999998,195.8845,10.221922506887951,0.7236710087346867,train
2022-03-08,239.47,69.29,170.18,193.8585,11.108069743255724,0.7752625270028493,train
2022-03-09,249.48,71.76,177.71999999999997,192.1695,10.849616279898273,0.9151906017301655,train
2022-03-10,259.12,73.59,185.53,191.59550000000002,10.883672694259534,1.0601293634835276,train
2022-03-11,260.64,73.84,186.79999999999998,191.70049999999998,10.823611361034633,1.083698150606033,train
2022-03-14,243.67,70.23,173.44,190.66649999999998,11.544124627750428,0.8357619333173124,train
2022-03-15,243.78,68.16,175.62,189.3195,11.65450691002288,0.8762185915275977,train
2022-03-16,265.95,73.7,192.25,188.737,11.168408971171772,1.1848397961317465,train
2022-03-17,277.83,75.53,202.29999999999998,188.62,11.004089192084463,1.3713487021011805,train
2022-03-18,270.06,75.39,194.67000000000002,188.28900000000002,10.698233941808615,1.2297503983651827,train
2022-03-21,275.33,79.02,196.31,188.5085,10.820985106920359,1.2601856825233788,train
2022-03-22,271.45,78.83,192.62,188.636,10.855320500007192,1.1917062931674371,train
2022-03-23,272.72,79.62,193.10000000000002,188.6135,10.845060614714138,1.200614181213739,train
2022-03-24,272.0,79.59,192.41,188.75150000000002,10.876458534980012,1.1878090921471802,train
2022-03-25,265.37,75.66,189.71,188.21800000000002,10.532290998837446,1.1377022218867354,train
2022-03-28,257.0,74.03,182.97,187.25,10.045439918583792,1.012620627236587,train
2022-03-29,256.95,74.23,182.71999999999997,186.22750000000002,9.356874126599916,1.0079811022124712,train
2022-03-30,274.78,76.23,198.54999999999995,186.564,9.683882648910863,1.301755826739451,train
2022-03-31,271.06,73.83,197.23000000000002,186.80149999999998,9.89260876401553,1.2772591346121234,train
2022-04-01,274.72,75.88,198.84000000000003,187.5185,10.230905848147865,1.307137675767426,train
2022-04-06,268.76,77.86,190.89999999999998,188.6935,9.08389336596331,1.1597863610015235,train
2022-04-07,261.57,77.23,184.33999999999997,189.4015,8.05900364417486,1.0380452243687384,train
2022-04-08,261.45,78.55,182.89999999999998,189.6605,7.7407795575042835,1.0113215602298344,train
2022-04-11,241.45,74.89,166.56,188.712,9.282277170698249,0.7080822046536598,train
2022-04-12,248.67,76.61,172.06,187.975,9.99953341016642,0.810151755184196,train
2022-04-13,245.33,76.23,169.10000000000002,187.75799999999998,10.371723502920547,0.7552197788986714,train
2022-04-14,241.89,77.66,164.23,187.1885,11.340726457283475,0.6648418314289051,train
2022-04-15,236.92,75.96,160.95999999999998,185.624,12.684411651604139,0.604156844113477,train
2022-04-18,237.0,76.93,160.07,183.5125,13.26400148998404,0.5876401350276268,train
2022-04-19,231.03,78.85,152.18,181.38799999999998,14.707153146826005,0.44121672526654865,train
2022-04-20,212.56,77.82,134.74,178.3095,17.5821878990009,0.1175634595842664,train
2022-04-21,213.73,75.24,138.49,175.603,19.34157319568901,0.18715633494599568,train
2022-04-22,217.19,75.69,141.5,173.023,20.30241652715486,0.24301621623634354,train
2022-04-25,203.17,73.06,130.10999999999999,169.908,21.88868912426996,0.03163945613765087,train
2022-04-26,195.89,74.5,121.38999999999999,166.492,23.876519538306784,-0.13018717670349025,train
2022-04-27,212.58,75.56,137.02,164.1945,24.412226978557687,0.15987592780419782,train
2022-04-28,201.72,74.55,127.17,161.417,25.336170337452536,-0.02292135814594458,train
2022-04-29,213.86,78.23,135.63,158.27100000000002,24.370681674158146,0.13408016867011657,train
2022-05-05,195.33,80.16,115.17000000000002,154.168,24.374137199304442,-0.245618559303478,train
2022-05-06,195.33,77.92,117.41000000000001,150.0965,23.29659276533106,-0.20404841508740515,train
2022-05-09,191.17,74.8,116.36999999999999,146.36999999999998,22.36857358461908,-0.2233488391877251,train
2022-05-10,197.1,75.0,122.1,143.25799999999998,21.101670824343273,-0.1170109256350027,train
2022-05-11,214.08,81.46,132.62,140.744,19.02298426972774,0.0782202873797687,train
2022-05-12,210.62,81.92,128.7,138.851,18.1840412681587,0.005472535001640726,train
2022-05-13,216.89,87.25,129.64,136.73,16.50288619095377,0.022917149092314158,train
2022-05-16,212.56,86.27,126.29,134.5895,14.768568499563855,-0.039252486230830295,train
2022-05-17,221.2,91.39,129.81,132.86849999999998,13.036687614089812,0.026072026108712846,train
2022-05-18,219.22,91.03,128.19,131.23,11.258240490741132,-0.0039920960475542866,train
2022-05-19,219.22,92.06,127.16,129.5845,8.999641791116806,-0.023106939146909283,train
2022-05-20,223.61,93.13,130.48000000000002,128.4995,7.274968963579702,0.03850595317334211,train
2022-05-23,217.95,95.63,122.32,127.87849999999999,7.244263992254085,-0.11292814361378127,train
2022-05-24,209.8,90.89,118.91000000000001,126.89950000000002,7.055304443429019,-0.17621126494271344,train
2022-05-25,208.1,92.96,115.14,125.5815,6.6337964640401506,-0.24617530230637213,train
2022-05-26,203.12,92.77,110.35000000000001,124.59349999999999,7.356008124404961,-0.33506860176842085,train
2022-05-27,205.56,93.52,112.04,124.126,7.8507897021487265,-0.30370541260540157,train
2022-05-30,209.67,96.6,113.07,122.92850000000001,7.603194809801059,-0.28459056950604683,train
2022-05-31,213.11,95.86,117.25000000000001,122.4325,7.63543530968716,-0.20701771110283887,train
2022-06-01,222.57,97.22,125.35,121.9185,7.0215887203603184,-0.05669710032150399,train
2022-06-02,229.11,97.57,131.54000000000002,122.737,7.146525176983533,0.05817753927559096,train
2022-06-06,245.33,103.3,142.03000000000003,123.968,8.22038326677216,0.2528520092874685,train
2022-06-07,241.45,102.19,139.26,125.1125,8.687066535948475,0.20144607202027043,train
2022-06-08,242.0,106.36,135.64,125.78950000000002,8.963152332569035,0.13426574967108101,train
2022-06-09,226.08,104.7,121.38000000000001,125.22749999999999,8.864164920444447,-0.13037275770445445,train
2022-06-10,238.67,113.49,125.17999999999999,125.0515,8.826453823889807,-0.059851977337902415,train
2022-06-13,232.57,113.49,119.08,124.52350000000001,8.853331977581048,-0.17305638792631528,train
2022-06-14,231.9,111.76,120.14,124.21600000000001,8.895450285930991,-0.1533848018240664,train
2022-06-15,245.15,108.89,136.26,124.53850000000003,9.219934509985256,0.145771771730887,train
2022-06-16,242.17,109.23,132.94,124.77600000000002,9.378756173844002,0.08415887941063614,train
2022-06-17,256.48,109.89,146.59000000000003,125.74749999999999,10.569447466014383,0.33747694572733133,train
2022-06-20,267.85,111.29,156.56,127.05149999999999,12.598154532770835,0.5225012036890484,train
2022-06-21,268.58,110.89,157.69,128.82,14.270571854436193,0.5434718567980494,train
2022-06-22,268.11,110.52,157.59000000000003,130.754,15.43071591612667,0.5416160467884039,train
2022-06-23,284.76,115.06,169.7,133.482,17.241606836828844,0.7663546389565475,train
2022-06-24,299.5,114.24,185.26,137.22750000000002,19.88583676759318,1.055118676457483,train
2022-06-27,291.45,113.79,177.65999999999997,140.5085,20.89895647734825,0.9140771157243779,train
2022-06-28,288.67,114.86,173.81,143.5455,21.113991987105823,0.842628430353003,train
2022-06-29,282.3,107.76,174.54000000000002,146.41,21.244579494419888,0.85617584342342,train
2022-06-30,283.11,108.39,174.72000000000003,148.8785,21.53500657436359,0.8595163014407832,train
2022-07-01,276.8,106.96,169.84000000000003,150.79350000000002,21.614797629839956,0.7689527729700529,train
2022-07-04,276.45,109.28,167.17,152.0505,21.80847239395465,0.7194026457125008,train
2022-07-05,277.48,108.52,168.96000000000004,153.5355,21.902667099068516,0.7526216448851671,train
2022-07-06,276.45,109.26,167.19,155.113,21.680983688112416,0.7197738077144302,train
2022-07-07,292.0,113.69,178.31,157.95950000000002,20.735642204464366,0.9261398807870782,train
