Date,spread_ma5,spread_ma20,spread_std,bollinger_high,bollinger_low,zscore,price_ratio,volume_ratio,price_spread
2020-08-31,1315.7040000000002,1270.5224999999998,33.66942668684496,1337.8613533736898,1203.1836466263098,2.499225804545038,7.22493337009466,0.1514340465293065,1354.67
2020-09-01,1330.5720000000001,1276.1,40.74255127272079,1357.5851025454415,1194.6148974545583,2.400684221890854,7.424343028149256,0.10516169774321135,1373.9099999999999
2020-09-02,1344.502,1281.574,45.37193514659813,1372.3178702931964,1190.8301297068037,1.9085807056764414,7.434813281911391,0.1630358934656269,1368.17
2020-09-03,1356.79,1287.945,47.404649616497274,1382.7542992329945,1193.1357007670053,1.5733688700030755,7.300425413853695,0.11040058615286402,1362.53
2020-09-04,1361.4460000000001,1293.7469999999998,47.2864896806211,1388.319979361242,1199.1740206387576,1.146268212466057,7.485517705927636,0.08319291709016205,1347.95
2020-09-07,1351.4679999999998,1297.1749999999997,45.3417303433162,1387.858460686632,1206.4915393133674,0.16772628530973774,7.380030316365948,0.13170382725090696,1304.78
2020-09-08,1336.2140000000002,1299.9730000000002,43.42296434642912,1386.8189286928584,1213.127071307142,-0.05372733149647204,7.502831370583813,0.09653723903272331,1297.64
2020-09-09,1318.414,1302.499,40.42127096363319,1383.3415419272665,1221.6564580727336,-0.5771466221581437,7.572654403452882,0.11434812671484755,1279.17
2020-09-10,1304.062,1305.224,37.44925006626932,1380.1225001325386,1230.3254998674613,-0.385962335011315,7.427497261228961,0.10701344470309794,1290.77
2020-09-11,1297.1299999999999,1308.075,35.65365744875737,1379.3823148975148,1236.7676851024853,0.1462683038197439,7.390705596107056,0.15187028886033777,1313.29
2020-09-14,1304.992,1311.3705,35.79079953445334,1382.9520990689066,1239.7889009310934,0.9141874567094572,7.47130476649013,0.14967324041408825,1344.09
2020-09-15,1313.032,1313.6325000000002,35.97119840196198,1385.574896803924,1241.6901031960763,0.6729689605970816,7.433469584034624,0.17298217920491837,1337.84
2020-09-16,1318.648,1315.3465,34.726871633083725,1384.8002432661676,1245.8927567338326,-0.233147980778283,7.419416617560402,0.12201347155313026,1307.25
2020-09-17,1311.7019999999998,1315.3619999999999,34.69891983757361,1384.759839675147,1245.9641603248526,-1.709620941449689,7.271733160233684,0.27927864711248335,1256.04
2020-09-18,1303.774,1315.7559999999999,34.14651518013206,1384.049030360264,1247.4629696397358,-1.2330980124290658,7.14873998262045,0.24822120668710593,1273.65
2020-09-21,1284.97,1314.2835,36.35493396977904,1386.993367939558,1241.573632060442,-1.7662939521050751,7.172575548094015,0.17226848831408068,1250.07
2020-09-22,1267.594,1311.8529999999998,38.92447154763685,1389.7019430952735,1234.0040569047262,-1.5643886115570576,7.238579692798723,0.1924094811188117,1250.96
2020-09-23,1253.91,1308.8685,42.15486489686958,1393.1782297937393,1224.5587702062608,-1.6614571099052713,7.290393013100437,0.14188526380587382,1238.83
2020-09-24,1246.94,1304.8735,46.49359540217029,1397.8606908043405,1211.8863091956594,-1.799893066478008,7.297390676567657,0.18362745337667735,1221.1899999999998
